GENE	EVENT	COORD	LENGTH	COMPLEX	FOREBRAIN.ADOLESCENT_ERR2598266	FOREBRAIN.ADOLESCENT_ERR2598267	FOREBRAIN.ADOLESCENT_ERR2598268	FOREBRAIN.ADOLESCENT_ERR2598269	FOREBRAIN.ELDERLY_ERR2598280	FOREBRAIN.ELDERLY_ERR2598281	FOREBRAIN.MIDDLE_ADULT_ERR2598305	FOREBRAIN.MIDDLE_ADULT_ERR2598306	FOREBRAIN.YOUNG_ADULT_ERR2598346	FOREBRAIN.YOUNG_ADULT_ERR2598347	FOREBRAIN.YOUNG_ADULT_ERR2598348	FOREBRAIN.YOUNG_ADULT_ERR2598349	FOREBRAIN.YOUNG_ADULT_ERR2598350	HEART.ADOLESCENT_ERR2598270	HEART.MIDDLE_ADULT_ERR2598307	HEART.YOUNG_ADULT_ERR2598351	LIVER.ADOLESCENT_ERR2598275	LIVER.ELDERLY_ERR2598284	LIVER.ELDERLY_ERR2598285	LIVER.MIDDLE_ADULT_ERR2598310	LIVER.YOUNG_ADULT_ERR2598357	LIVER.YOUNG_ADULT_ERR2598358	LIVER.YOUNG_ADULT_ERR2598359
TAF15	HsaEX0063431	chr17:34160911-34160945	35	S	84.32	96.9	97.55	78.58	100.0	100.0	97.95	98.78	84.21	80.52	96.49	96.59	100.0	100.0	96.48	98.87	94.62	91.4	98.89	100.0	96.1	92.52	100.0
AHSA2	HsaEX0003280	chr2:61413581-61413632	52	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ARV1	HsaEX0006120	chr1:231132867-231133013	147	S	100.0	100.0	100.0	97.93	100.0	100.0	98.55	98.68	100.0	100.0	100.0	96.04	100.0	100.0	97.66	100.0	97.93	100.0	100.0	95.7	100.0	100.0	100.0
NAA20	HsaEX0041472	chr20:20013156-20013297	142	S	100.0	99.55	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.68	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.51	100.0	100.0	100.0	100.0
VEGFB	HsaEX0070302	chr11:64003726-64003799	74	S	100.0	98.15	95.4	97.24	98.29	100.0	94.22	96.72	100.0	100.0	99.0	94.77	100.0	100.0	94.01	97.79	95.48	100.0	100.0	99.47	100.0	100.0	92.83
UQCRH	HsaEX0069493	chr1:46775569-46775716	148	C2	78.11	82.11	83.84	50.4	41.15	88.06	86.32	85.59	76.11	92.86	51.85	56.36	78.37	88.81	81.44	83.78	83.52	80.29	86.84	85.08	92.04	79.82	85.03
USMG5	HsaEX0069557	chr10:105155503-105155789	287	C3	17.84	17.14	22.72	16.5	13.33	2.11	10.7	15.35	10.91	5.48	24.15	18.6	9.72	5.0	17.52	17.35	15.8	10.63	24.63	15.35	2.78	6.96	4.18
LARP7	HsaEX0035394	chr4:113568852-113568990	139	C2	85.0	83.33	85.72	80.77	75.56	93.33	73.58	86.22	89.76	87.88	89.48	91.49	100.0	77.42	79.55	77.55	86.89	80.65	95.84	78.4	71.43	85.37	84.62
LARP7	HsaEX0035395	chr4:113570691-113570842	152	C2	84.91	84.91	90.21	85.51	84.72	95.56	81.61	91.49	92.45	88.57	92.68	91.04	100.0	79.1	85.37	80.53	87.88	88.46	93.89	82.69	73.81	91.55	88.0
YIF1A	HsaEX0071975	chr11:66053172-66053229	58	C2	100.0	97.1	100.0	100.0	100.0	100.0	95.24	100.0	98.18	100.0	100.0	100.0	100.0	100.0	100.0	100.0	93.55	100.0	100.0	100.0	100.0	100.0	96.98
PARL	HsaEX0045539	chr3:183551512-183551613	102	S	81.54	94.38	90.59	91.92	87.93	92.52	95.72	97.22	88.35	90.7	97.2	92.73	88.76	83.16	92.28	95.12	95.95	98.17	92.75	92.96	91.67	94.59	87.04
PARL	HsaEX0045540	chr3:183551280-183551377	98	C2	98.12	99.15	99.25	100.0	97.7	100.0	99.33	99.37	98.84	100.0	100.0	100.0	100.0	98.41	97.22	98.62	99.17	100.0	99.3	100.0	98.73	100.0	98.93
PCCA	HsaEX0045817	chr13:101077887-101077985	99	S	94.3	97.79	95.08	94.95	100.0	100.0	100.0	96.09	100.0	94.74	90.88	100.0	100.0	98.06	96.12	94.77	100.0	97.03	93.27	100.0	97.26	100.0	96.13
PCCA	HsaEX0045818	chr13:101101506-101101559	54	C1	94.57	93.44	93.43	95.57	100.0	100.0	100.0	97.64	97.01	100.0	95.33	95.0	100.0	100.0	92.58	97.47	100.0	96.3	94.3	96.15	97.92	98.97	98.68
DCTN2	HsaEX0018772	chr12:57927736-57927880	145	C2	98.89	99.32	100.0	99.11	98.62	100.0	99.4	100.0	100.0	100.0	99.46	100.0	97.96	100.0	99.7	99.5	100.0	97.99	100.0	100.0	100.0	100.0	100.0
PAAF1	HsaEX0045141	chr11:73635660-73635742	83	S	96.26	99.01	100.0	95.65	100.0	94.33	96.55	99.32	93.04	100.0	100.0	100.0	100.0	95.98	95.22	98.41	97.49	100.0	98.94	100.0	100.0	100.0	100.0
MRPL48	HsaEX0040157	chr11:73570952-73571054	103	S	85.54	89.51	95.86	91.52	100.0	100.0	91.01	91.51	95.82	92.67	90.69	91.22	97.11	100.0	91.8	95.23	88.39	89.09	95.69	96.99	100.0	100.0	96.93
PLA2G16	HsaEX0047925	chr11:63365533-63365585	53	S	97.59	98.08	98.55	96.97	98.73	100.0	99.09	100.0	100.0	100.0	97.9	100.0	99.25	100.0	98.01	98.91	96.91	100.0	100.0	100.0	100.0	100.0	98.39
THAP4	HsaEX0064768	chr2:242541311-242541414	104	S	97.83	100.0	97.57	98.7	100.0	95.96	99.19	100.0	100.0	100.0	98.62	98.68	100.0	97.53	98.94	97.18	98.04	97.35	99.13	99.4	100.0	98.13	100.0
DPP7	HsaEX0020854	chr9:140007658-140007739	82	S	100.0	100.0	100.0	100.0	100.0	100.0	99.3	100.0	100.0	100.0	99.14	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ACAD9	HsaEX0001764	chr3:128627816-128627942	127	C3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CHID1	HsaEX0015186	chr11:884068-884169	102	C3	100.0	100.0	97.2	100.0	100.0	97.47	97.58	100.0	96.55	100.0	100.0	100.0	100.0	98.68	100.0	100.0	98.17	100.0	100.0	100.0	97.89	96.92	98.33
CHID1	HsaEX0015187	chr11:883200-883303	104	S	100.0	100.0	97.69	100.0	100.0	98.69	98.33	100.0	98.4	100.0	100.0	100.0	100.0	98.85	100.0	100.0	98.41	100.0	100.0	100.0	98.77	97.73	99.13
SH2B1	HsaEX0057902	chr16:28883855-28884026	172	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.22	100.0	100.0	100.0	100.0	100.0	97.75	100.0	99.14	100.0	100.0	100.0	100.0
SH2B1	HsaEX0057903	chr16:28884491-28884590	100	S	35.0	36.36	69.83	36.59	92.73	100.0	52.24	33.72	100.0	87.23	32.7	29.41	96.77	100.0	32.16	25.44	36.56	31.74	34.96	93.85	100.0	100.0	97.1
P4HTM	HsaEX0045136	chr3:49043497-49043620	124	C3	93.14	94.69	94.78	95.35	97.7	100.0	96.42	95.97	95.0	100.0	95.72	97.31	100.0	100.0	96.66	97.73	99.1	95.05	94.84	100.0	100.0	100.0	100.0
COX5A	HsaEX0016914	chr15:75219107-75219228	122	S	95.94	96.88	97.2	96.17	99.52	99.07	98.09	96.45	99.35	100.0	96.18	98.28	99.5	99.26	96.99	98.41	97.76	96.96	96.77	99.5	98.76	98.37	99.0
GAK	HsaEX0026832	chr4:845538-845762	225	S	100.0	94.23	97.2	94.12	80.95	100.0	98.0	98.68	100.0	92.0	98.59	100.0	95.56	97.4	98.83	97.44	96.99	100.0	100.0	93.1	94.59	100.0	100.0
EIF3K	HsaEX0022006	chr19:39123070-39123136	67	C2	98.03	98.67	99.25	97.62	99.77	100.0	98.96	98.48	100.0	100.0	96.59	99.29	99.62	100.0	99.23	98.31	97.95	99.26	98.92	99.9	100.0	99.47	100.0
EIF3K	HsaEX0022007	chr19:39123241-39123318	78	S	93.84	96.76	97.15	96.57	98.03	99.62	97.5	96.29	100.0	100.0	95.49	95.08	97.07	100.0	96.54	95.35	94.07	95.77	94.94	97.95	99.7	97.76	99.71
CLK3	HsaEX0015702	chr15:74918143-74918309	167	S	96.67	100.0	100.0	100.0	100.0	100.0	100.0	100.0	90.48	93.33	98.64	100.0	97.44	100.0	100.0	100.0	96.92	100.0	100.0	100.0	100.0	100.0	92.16
COPG	HsaEX0016768	chr3:128987338-128987463	126	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
COPG	HsaEX0016769	chr3:128987775-128987843	69	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.85	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SFXN4	HsaEX0057742	chr10:120905748-120905865	118	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.25	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SFXN4	HsaEX0057743	chr10:120901765-120901885	121	S	1.23	6.67	6.33	6.9	1.96	7.55	6.52	5.17	8.98	12.82	2.99	4.35	18.18	6.25	1.08	4.62	10.53	1.59	3.8	6.42	4.35	4.35	11.94
DGCR6	HsaEX0019368	chr22:18897692-18897785	94	S	97.44	99.47	100.0	100.0	100.0	100.0	98.96	99.16	100.0	100.0	100.0	95.92	97.01	100.0	99.6	100.0	99.62	100.0	99.04	96.85	100.0	100.0	100.0
DIABLO	HsaEX0019669	chr12:122702813-122702944	132	C1	82.22	97.35	94.02	100.0	100.0	100.0	96.16	97.63	80.66	84.0	96.88	98.04	100.0	95.37	95.88	100.0	95.76	85.43	97.62	100.0	91.67	96.72	97.15
CRELD2	HsaEX0017219	chr22:50318008-50318103	96	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	94.34	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
TXNRD2	HsaEX0068496	chr22:19868145-19868240	96	S	100.0	96.77	100.0	100.0	85.71	100.0	100.0	100.0	92.59	90.91	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	95.51
PSMD13	HsaEX0050618	chr11:251546-251626	81	C2	87.72	95.04	98.07	93.33	98.16	97.79	95.36	94.52	100.0	96.97	93.04	92.5	96.1	98.84	97.38	95.36	94.2	95.18	97.7	99.07	98.68	100.0	98.37
PSMD13	HsaEX0050619	chr11:251820-251936	117	C2	98.39	98.1	99.54	97.95	98.17	99.05	99.23	99.72	100.0	97.33	97.55	98.8	97.67	100.0	99.7	97.64	100.0	97.79	98.78	99.02	100.0	100.0	98.53
PIGP	HsaEX0047453	chr21:38441852-38441924	73	C1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PCYT2	HsaEX0046107	chr17:79863976-79864053	78	S	100.0	100.0	98.54	100.0	100.0	100.0	100.0	98.04	100.0	100.0	100.0	100.0	100.0	100.0	99.24	100.0	98.68	100.0	95.46	100.0	100.0	100.0	100.0
PCYT2	HsaEX0046108	chr17:79863258-79863323	66	S	90.0	90.48	93.85	92.68	97.26	98.61	95.15	94.1	94.32	98.21	90.7	93.24	100.0	98.66	94.03	89.4	90.06	92.5	92.25	100.0	99.27	99.23	95.87
ARAP1	HsaEX0005277	chr11:72398484-72398547	64	C3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DHRS4L2	HsaEX0019540	chr14:24470593-24470726	134	C2	32.31	45.24	48.77	41.51	63.49	83.06	50.88	43.07	85.75	74.47	40.17	43.14	58.06	83.04	38.74	45.45	52.14	48.72	53.75	58.82	79.41	81.68	85.53
MCRS1	HsaEX0038318	chr12:49953236-49953318	83	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.4	100.0	100.0	98.08	100.0	100.0	100.0	99.42	100.0	98.28	100.0	97.99	98.87	100.0	100.0	100.0
MCRS1	HsaEX0038319	chr12:49952997-49953084	88	C2	97.37	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.35	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NBR1	HsaEX0041895	chr17:41354672-41354729	58	S	100.0	100.0	100.0	92.73	100.0	100.0	100.0	95.88	100.0	100.0	98.84	100.0	100.0	98.63	100.0	100.0	100.0	96.77	98.48	100.0	97.14	100.0	93.33
UROS	HsaEX0069527	chr10:127503603-127503699	97	S	100.0	94.86	96.9	96.26	100.0	100.0	93.1	95.55	100.0	100.0	97.02	94.43	95.65	100.0	97.38	96.98	93.93	96.58	98.29	98.55	100.0	100.0	100.0
UROS	HsaEX0069529	chr10:127486634-127486709	76	S	96.36	96.32	98.54	99.08	95.1	92.77	96.08	93.31	97.83	96.23	93.4	96.45	100.0	100.0	94.54	94.49	94.12	93.9	97.66	96.49	93.41	100.0	94.87
COBRA1	HsaEX0016168	chr9:140161692-140161798	107	S	100.0	100.0	100.0	98.21	100.0	100.0	100.0	100.0	95.0	100.0	100.0	100.0	96.23	100.0	99.37	100.0	99.25	100.0	98.97	94.44	100.0	100.0	100.0
TMEM120A	HsaEX0065413	chr7:75616678-75616737	60	C2	100.0	100.0	98.78	100.0	100.0	99.3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
EVL	HsaEX0023387	chr14:100604077-100604139	63	S	53.1	69.7	79.26	65.49	92.08	100.0	73.74	72.69	100.0	92.16	80.06	74.29	100.0	98.21	71.99	70.56	73.38	70.34	70.11	100.0	100.0	100.0	100.0
NCOR2	HsaEX0042135	chr12:124815391-124815444	54	C1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.46	100.0	99.14	98.25	99.46	91.84	100.0	100.0	100.0
MYO18A	HsaEX0041052	chr17:27413456-27413595	140	C2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	89.47	100.0	100.0	100.0	97.3	98.92	100.0	98.29	100.0	100.0	100.0	100.0	100.0	100.0
CD47	HsaEX0013876	chr3:107770786-107770817	32	C1	97.63	98.69	99.29	100.0	91.72	96.29	100.0	100.0	92.16	100.0	99.04	98.78	95.86	93.29	98.78	100.0	96.35	100.0	100.0	95.73	93.49	98.28	97.01
PCBP2	HsaEX0045775	chr12:53858549-53858636	88	C1	61.05	66.42	72.24	59.81	56.02	56.64	59.98	63.76	53.56	64.02	68.23	66.55	64.42	65.52	66.51	60.22	65.56	62.45	64.45	68.08	63.61	63.83	60.33
PCBP2	HsaEX0045776	chr12:53859716-53859757	42	C2	93.57	92.86	94.74	89.89	82.75	94.24	91.52	92.43	95.43	87.93	95.74	93.99	91.2	94.68	92.44	93.06	94.53	87.94	96.76	86.71	93.12	99.48	94.49
C10orf119	HsaEX0008781	chr10:121595052-121595212	161	S	92.17	96.79	91.82	100.0	100.0	100.0	91.49	87.88	86.91	100.0	100.0	87.64	96.75	96.29	95.08	86.48	89.18	92.4	100.0	100.0	91.28	100.0	97.36
SPG7	HsaEX0061394	chr16:89595885-89595932	48	S	100.0	98.35	100.0	100.0	100.0	100.0	100.0	99.05	100.0	100.0	99.06	98.79	100.0	100.0	99.18	98.42	96.47	97.67	99.19	100.0	100.0	100.0	100.0
HIBCH	HsaEX0029952	chr2:191073606-191073639	34	S	96.06	93.61	95.39	87.53	96.26	94.54	94.2	100.0	95.58	95.23	97.89	100.0	93.41	96.64	96.85	100.0	92.44	91.82	95.06	96.37	95.38	94.47	96.58
BAT1	HsaEX0007642	chr6:31506924-31507046	123	C3	95.85	95.25	95.25	92.13	96.98	96.27	93.83	96.14	97.38	100.0	97.61	96.99	98.94	98.32	93.57	97.15	95.88	97.96	94.89	98.92	100.0	100.0	96.71
BAT1	HsaEX0007643	chr6:31506540-31506632	93	C3	97.09	96.39	96.36	95.4	97.36	96.8	95.01	96.8	100.0	100.0	98.74	97.23	99.03	98.57	95.47	97.3	97.07	98.16	96.54	100.0	100.0	100.0	98.43
PECI	HsaEX0046548	chr6:4126369-4126471	103	C2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.61	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.98	100.0	100.0	99.63
PECI	HsaEX0046549	chr6:4125484-4125604	121	C2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.55	100.0	100.0	99.74
PECI	HsaEX0046550	chr6:4119420-4119509	90	S	100.0	100.0	100.0	93.11	98.51	99.55	98.58	100.0	99.55	100.0	99.24	92.12	100.0	99.25	96.6	100.0	98.22	100.0	100.0	98.91	98.93	99.69	98.76
SNHG5	HsaEX0060681	chr6:86387672-86387750	79	C2	92.54	87.6	85.5	93.32	86.4	98.54	89.43	86.84	95.77	97.86	86.24	94.41	90.12	100.0	91.68	85.45	92.18	90.22	77.12	86.87	94.77	91.67	97.44
TIMM23B	HsaEX0064987	chr10:51381762-51381846	85	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.02
RING1	HsaEX0053708	chr6:33177692-33177907	216	S	100.0	95.77	97.69	98.1	100.0	97.59	98.2	99.43	97.47	100.0	96.91	98.89	94.06	100.0	98.21	99.01	92.94	100.0	95.83	100.0	96.08	100.0	100.0
C6orf48	HsaEX0011350	chr6:31804201-31804294	94	S	25.83	20.97	13.85	23.79	21.94	18.58	19.64	24.09	28.64	17.99	35.34	22.33	19.82	20.66	21.42	25.79	26.84	24.12	24.77	14.56	21.64	21.41	27.65
HEXA	HsaEX0029835	chr15:72641420-72641600	181	S	100.0	100.0	90.98	94.64	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	95.41	100.0	100.0	100.0	100.0	100.0	86.58	100.0	100.0	100.0	100.0
HEXA	HsaEX0029836	chr15:72640027-72640099	73	C3	95.45	100.0	90.07	95.28	100.0	100.0	87.5	94.29	75.0	74.19	90.62	92.38	90.19	97.73	93.63	94.77	97.8	97.14	69.95	100.0	96.72	91.3	93.33
HEXA	HsaEX0029837	chr15:72638868-72639051	184	S	96.49	97.59	94.34	98.09	100.0	100.0	94.29	96.79	93.1	90.62	93.18	96.75	92.28	98.57	93.58	91.96	95.27	94.44	66.27	97.5	92.59	90.28	94.41
CREBL1	HsaEX0017207	chr6:32085364-32085471	108	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.51	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.4	100.0	100.0	100.0	100.0	100.0
ZSWIM7	HsaEX0074611	chr17:15890580-15890682	103	C1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.07	96.41	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PHB2	HsaEX0046903	chr12:7076839-7076942	104	S	98.8	99.56	98.38	99.11	97.16	95.1	99.34	99.62	92.69	95.4	98.84	98.69	93.69	97.6	98.22	99.2	97.79	97.81	97.88	97.94	98.21	98.65	97.29
RP11-322M19.1	HsaEX0054644	chr10:89048199-89048252	54	C1	100.0	96.85	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.59	100.0	96.15	95.45	96.49
NSUN5P1	HsaEX0043964	chr7:75044874-75045048	175	S	100.0	97.62	96.83	100.0	90.48	100.0	100.0	95.24	94.74	92.31	93.22	100.0	93.55	100.0	93.5	100.0	96.61	96.88	100.0	100.0	100.0	100.0	100.0
AC215219.1	HsaEX0001652	chr12:90587-90655	69	S	97.99	98.16	99.69	98.53	93.04	99.34	99.63	100.0	99.45	98.86	99.8	99.54	98.14	100.0	100.0	100.0	100.0	99.62	100.0	99.23	100.0	99.15	98.12
MCTS1	HsaEX0038344	chrX:119744866-119744933	68	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.46	97.5	100.0	100.0	100.0	100.0	100.0	99.42	100.0	100.0	100.0	100.0	100.0	96.92	100.0	100.0
RGL2	HsaEX0053312	chr6:33261572-33261690	119	C3	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ALKBH6	HsaEX0003752	chr19:36501796-36501947	152	S	94.12	95.88	97.55	97.94	100.0	100.0	94.16	97.16	100.0	100.0	93.2	92.32	86.72	100.0	93.59	96.41	96.49	96.13	94.35	100.0	100.0	100.0	100.0
ATP5O	HsaEX0006937	chr21:35281386-35281515	130	C2	96.73	98.21	97.02	98.29	99.43	98.76	99.46	98.87	98.86	99.08	97.73	98.43	98.3	100.0	97.56	99.24	99.12	98.38	98.59	99.14	98.15	98.45	99.71
EIF6	HsaEX0022087	chr20:33871987-33872064	78	C2	96.95	98.32	99.05	100.0	100.0	100.0	97.89	99.02	97.12	100.0	97.23	100.0	100.0	100.0	97.29	98.38	99.11	97.41	99.03	100.0	100.0	100.0	100.0
EIF6	HsaEX0022088	chr20:33868457-33868632	176	S	93.23	95.32	97.21	82.56	96.92	84.83	92.98	96.6	90.41	96.36	93.28	94.94	85.71	97.63	89.66	91.06	86.35	95.81	96.92	91.58	93.52	96.87	96.11
N4BP2L2	HsaEX0041440	chr13:33096319-33096407	89	S	90.0	100.0	98.26	100.0	100.0	100.0	100.0	97.18	100.0	100.0	99.08	100.0	100.0	100.0	98.45	100.0	100.0	100.0	97.74	100.0	96.58	97.89	97.98
N4BP2L2	HsaEX0041441	chr13:33095510-33095586	77	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.43	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
BCKDHA	HsaEX0007870	chr19:41928537-41928675	139	S	100.0	98.75	96.39	100.0	100.0	100.0	97.37	100.0	100.0	100.0	99.29	95.7	100.0	100.0	98.39	97.12	100.0	98.1	100.0	99.34	100.0	100.0	100.0
	HsaEX0000047	chr14:58758353-58758425	73	C2	100.0	100.0	100.0	100.0	100.0	100.0	92.13	100.0	100.0	100.0	98.25	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
DPM1	HsaEX0020812	chr20:49562274-49562299	26	S	100.0	98.25	98.38	100.0	100.0	100.0	97.59	96.95	100.0	86.57	97.59	98.66	100.0	100.0	100.0	95.73	97.54	95.08	98.79	94.59	100.0	96.13	98.43
DPM1	HsaEX0020813	chr20:49558568-49558663	96	C1	100.0	100.0	100.0	94.27	100.0	84.46	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.94	95.79	100.0	100.0	100.0	100.0	100.0	96.27	100.0
RBM5	HsaEX0052740	chr3:50151383-50151532	150	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RBM5	HsaEX0052741	chr3:50151613-50151684	72	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.17	100.0	100.0	100.0	100.0	98.5	100.0	100.0
KDM1A	HsaEX0033216	chr1:23406046-23406160	115	S	100.0	94.91	100.0	96.97	100.0	100.0	94.83	89.83	100.0	100.0	96.99	95.61	100.0	100.0	93.66	96.14	93.46	98.35	98.9	87.04	100.0	100.0	100.0
KDM1A	HsaEX0033217	chr1:23408713-23408859	147	S	100.0	100.0	100.0	91.74	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RBM6	HsaEX0052750	chr3:50102464-50102559	96	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RBM6	HsaEX0052752	chr3:50107888-50107985	98	S	97.77	97.44	100.0	98.24	94.03	99.11	99.66	98.01	99.69	98.11	100.0	98.21	100.0	100.0	100.0	98.83	99.23	97.13	99.43	100.0	98.37	99.08	100.0
NDUFAB1	HsaEX0042298	chr16:23598518-23598640	123	S	98.44	99.67	98.29	100.0	99.78	96.95	98.48	100.0	100.0	96.77	100.0	98.84	100.0	100.0	99.73	100.0	99.62	99.45	98.68	99.6	100.0	100.0	100.0
SPATA20	HsaEX0061236	chr17:48627897-48627971	75	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PAFAH1B1	HsaEX0045224	chr17:2583458-2583614	157	S	100.0	100.0	100.0	100.0	100.0	100.0	98.19	100.0	100.0	100.0	98.47	100.0	100.0	100.0	98.88	99.75	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PSMB1	HsaEX0050589	chr6:170846322-170846428	107	S	91.89	97.52	98.91	96.48	99.36	100.0	98.0	91.78	100.0	97.57	94.48	93.01	100.0	100.0	97.3	99.14	97.12	93.99	94.2	100.0	100.0	100.0	100.0
DYRK4	HsaEX0021350	chr12:4721709-4721884	176	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
UQCRC1	HsaEX0069489	chr3:48638408-48638551	144	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
UQCRC1	HsaEX0069490	chr3:48643203-48643289	87	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.92	100.0	100.0	100.0
TCEB3	HsaEX0064132	chr1:24083443-24083615	173	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
AKAP8L	HsaEX0003399	chr19:15510113-15510221	109	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
AKAP8L	HsaEX0003400	chr19:15511106-15511169	64	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.73	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ERCC1	HsaEX0022993	chr19:45916935-45917003	69	C1	92.55	96.42	98.49	98.9	100.0	96.04	96.8	93.62	100.0	95.85	88.46	92.91	100.0	100.0	95.96	95.55	92.07	97.32	97.03	98.69	100.0	100.0	100.0
